unix,date,symbol,open,high,low,close,Volume USD,Volume BTC
1630454400000,2021-09-01 00:00:00,BTC/USD,47142.0,49139.0,46590.0,48823.0,278649676.29298705,5707.34441335
1630368000000,2021-08-31 00:00:00,BTC/USD,47003.4670629,48244.0,46725.0,47157.0,202821841.81986904,4300.99119579
1630281600000,2021-08-30 00:00:00,BTC/USD,48801.0,48924.66460268,46903.0,47004.84288151,193813518.60752988,4123.2670237
1630195200000,2021-08-29 00:00:00,BTC/USD,48913.9769579,49650.0,47760.0,48800.0,197435776.84584,4045.8150993
1630108800000,2021-08-28 00:00:00,BTC/USD,49079.0,49310.0,48385.91723403,48914.0,112540504.19094725,2300.78309259
1630022400000,2021-08-27 00:00:00,BTC/USD,46836.0,49159.0,46363.0,49079.0,284448146.1037387,5795.72008606
1629936000000,2021-08-26 00:00:00,BTC/USD,48992.29076835,49385.0,46310.0,46840.0,303469286.2353784,6478.84898026
1629849600000,2021-08-25 00:00:00,BTC/USD,47696.45550645,49255.0,47142.96628448,48992.74927858,201795944.00424984,4118.89406036
1629763200000,2021-08-24 00:00:00,BTC/USD,49523.0,49860.0,47555.0,47698.0,227641172.0092451,4772.55172144
1629676800000,2021-08-23 00:00:00,BTC/USD,49267.0,50558.0,49055.0,49525.0,268511659.83852875,5421.73972415
1629590400000,2021-08-22 00:00:00,BTC/USD,48835.0,49488.0,48075.0,49266.0,135297937.86804163,2746.27406057
1629504000000,2021-08-21 00:00:00,BTC/USD,49333.0,49788.0,48219.0,48837.0,191537934.94826904,3921.98404792
1629417600000,2021-08-20 00:00:00,BTC/USD,46766.0,49400.0,46647.0,49330.49713104,298208219.29027855,6045.10873868
1629331200000,2021-08-19 00:00:00,BTC/USD,44721.0,47061.0,43992.0,46765.0,278977880.75709313,5965.52722671
1629244800000,2021-08-18 00:00:00,BTC/USD,44692.0,46010.0,44266.0,44721.0,260162624.43073502,5817.45990543
1629158400000,2021-08-17 00:00:00,BTC/USD,45932.90307576,47167.0,44441.0,44695.0,309880481.1072176,6933.22477027
1629072000000,2021-08-16 00:00:00,BTC/USD,47023.0,48069.0,45689.0,45937.0,278391287.49902344,6060.28446566
1628985600000,2021-08-15 00:00:00,BTC/USD,47084.0,47369.0,45471.0,47022.0,180157588.2397869,3831.34677895
1628899200000,2021-08-14 00:00:00,BTC/USD,47836.0,48141.0,45935.0,47084.0,204903733.81402653,4351.87608984
1628812800000,2021-08-13 00:00:00,BTC/USD,44413.0,47967.0,44266.0,47835.0,353429140.0464108,7388.50507048
1628726400000,2021-08-12 00:00:00,BTC/USD,45530.0,46186.0,43786.0,44424.0,250766177.10398927,5644.83560922
1628640000000,2021-08-11 00:00:00,BTC/USD,45611.0,46727.0,45341.0,45531.0,197088310.1958588,4328.6620148
1628553600000,2021-08-10 00:00:00,BTC/USD,46280.02549592,46695.0,44635.0,45612.0,290337761.1682523,6365.38106569
1628467200000,2021-08-09 00:00:00,BTC/USD,43782.46903142,46438.0,42790.0,46282.21851123,496271288.9514018,10722.72040786
1628380800000,2021-08-08 00:00:00,BTC/USD,44569.0,45250.0,43300.0,43793.0,357602985.3672017,8165.75675033
1628294400000,2021-08-07 00:00:00,BTC/USD,42853.0,44698.0,42380.0,44568.0,415465585.6190789,9322.06034866
1628208000000,2021-08-06 00:00:00,BTC/USD,40890.0,43385.0,39900.0,42854.0,276878906.27148527,6460.98161832
1628121600000,2021-08-05 00:00:00,BTC/USD,39738.0,41352.0,37318.0,40887.0,263105882.29888576,6434.95199694
1628035200000,2021-08-04 00:00:00,BTC/USD,38219.0,39965.0,37519.81411605,39743.0,145967524.13418484,3672.78575181
1627948800000,2021-08-03 00:00:00,BTC/USD,39154.0,39781.0,37663.0,38217.0,194045026.23901856,5077.45312921
1627862400000,2021-08-02 00:00:00,BTC/USD,39873.0,40449.0,38716.0,39149.45625755,180828843.70306876,4618.93627624
1627776000000,2021-08-01 00:00:00,BTC/USD,41440.0,42532.0,39493.0,39867.0,363392230.46821934,9115.11351414
1627689600000,2021-07-31 00:00:00,BTC/USD,42196.27398595,42398.0,41051.0,41439.0,210873319.65242535,5088.76468188
1627603200000,2021-07-30 00:00:00,BTC/USD,40040.0,42299.15230804,38343.0,42214.50801313,327886854.3523743,7767.16038596
1627516800000,2021-07-29 00:00:00,BTC/USD,40017.0,40623.0,39272.0,40036.0612375,162919501.152546,4069.31891192
1627430400000,2021-07-28 00:00:00,BTC/USD,39490.0,40900.0,38803.0,40017.0,319315594.99079376,7979.49858787
1627344000000,2021-07-27 00:00:00,BTC/USD,37265.93349564,39589.0,36418.0,39500.0,239592252.01100498,6065.62663319
1627257600000,2021-07-26 00:00:00,BTC/USD,35413.0,40595.0,35233.0,37270.0,608023978.4936262,16314.03215706
1627171200000,2021-07-25 00:00:00,BTC/USD,34288.0,35444.0,33886.0,35415.0,98488951.89444675,2780.99539445
1627084800000,2021-07-24 00:00:00,BTC/USD,33650.0,34527.0,33422.0,34279.0,81010061.94876294,2363.25627786
1626998400000,2021-07-23 00:00:00,BTC/USD,32320.26010235,33650.0,32020.0,33650.0,133568321.654477,3969.34091098
1626912000000,2021-07-22 00:00:00,BTC/USD,32154.0,32610.0,31735.0,32320.0,169119412.40246722,5232.65508671
1626825600000,2021-07-21 00:00:00,BTC/USD,29814.0,32850.0,29523.0,32154.0,265532998.1933739,8258.16378035
1626739200000,2021-07-20 00:00:00,BTC/USD,30866.0,31079.0,29313.0,29809.0,264644728.3578289,8878.01430299
1626652800000,2021-07-19 00:00:00,BTC/USD,31820.47850988,31928.0,30500.0,30865.0,395063565.38410074,12799.72672555
1626566400000,2021-07-18 00:00:00,BTC/USD,31559.0,32453.0,31111.0,31820.0,394928275.40621704,12411.32229435
1626480000000,2021-07-17 00:00:00,BTC/USD,31427.0,32000.0,31210.0,31560.0,432613275.57511204,13707.6449802
1626393600000,2021-07-16 00:00:00,BTC/USD,31893.73824538,32271.0,31044.0,31428.0,169141113.38205683,5381.86055053
1626307200000,2021-07-15 00:00:00,BTC/USD,32821.0,33200.0,31150.0,31890.0,221853217.3944654,6956.82713686
1626220800000,2021-07-14 00:00:00,BTC/USD,32729.0,33128.0,31588.0,32822.6431619,170431953.62253922,5192.51154704
1626134400000,2021-07-13 00:00:00,BTC/USD,33077.77262412,33337.0,32190.0,32730.0,131733939.32742539,4024.86829598
1626048000000,2021-07-12 00:00:00,BTC/USD,34249.0,34655.0,32600.0,33078.0,278139804.9564293,8408.60405576
1625961600000,2021-07-11 00:00:00,BTC/USD,33503.0,34590.0,33316.0,34244.0,73683234.74136324,2151.71226321
1625875200000,2021-07-10 00:00:00,BTC/USD,33768.0,34242.0,33011.0,33505.02923001,216403689.80031595,6458.84199398
1625788800000,2021-07-09 00:00:00,BTC/USD,32846.0,34059.0,32237.0,33769.0,225045733.72522858,6664.27000282
1625702400000,2021-07-08 00:00:00,BTC/USD,33886.0,33939.0,32063.0,32857.0,469605492.5637259,14292.40321891
1625616000000,2021-07-07 00:00:00,BTC/USD,34255.06205944,35091.0,33810.0,33889.0,118812155.24568945,3505.92095505
1625529600000,2021-07-06 00:00:00,BTC/USD,33670.52239391,35196.0,33555.0,34255.0,304350618.9318556,8884.85239912
1625443200000,2021-07-05 00:00:00,BTC/USD,35278.0,35280.0,33126.0,33672.36648837,259828830.1414677,7716.38162798
1625356800000,2021-07-04 00:00:00,BTC/USD,34689.0,35950.0,34376.0,35276.0,103344192.40995896,2929.58930746
1625270400000,2021-07-03 00:00:00,BTC/USD,33818.0,34948.0,33350.0,34682.0,102888650.76534335,2966.6296858700002
1625184000000,2021-07-02 00:00:00,BTC/USD,33519.46744936,33983.0,32700.0,33816.0,173998196.3780045,5145.43992128
1625097600000,2021-07-01 00:00:00,BTC/USD,35062.0,35069.0,32720.0,33554.42277399,192028464.99826178,5722.89579504
1625011200000,2021-06-30 00:00:00,BTC/USD,35918.54133667,36099.0,34428.0,35063.0,120164509.10156357,3427.10290339
1624924800000,2021-06-29 00:00:00,BTC/USD,34494.8423285,36600.0,34226.75253341,35922.41743186,198063271.2982764,5513.63982321
1624838400000,2021-06-28 00:00:00,BTC/USD,34743.0,35319.0,33897.0,34494.48338075,213077809.3803468,6177.1561275
1624752000000,2021-06-27 00:00:00,BTC/USD,32348.0,34794.0,32066.0,34744.0,997592183.1215522,28712.64630214
1624665600000,2021-06-26 00:00:00,BTC/USD,31584.0,32661.0,30206.0,32355.66423628,664446210.1975915,20535.69988072
1624579200000,2021-06-25 00:00:00,BTC/USD,34657.0,35495.0,31264.0,31584.73244514,1189853464.651478,37671.79179745
1624492800000,2021-06-24 00:00:00,BTC/USD,33697.29590169,35290.0,32343.0,34665.0,168325385.84314185,4855.77342689
1624406400000,2021-06-23 00:00:00,BTC/USD,32572.01808243,34778.0,31790.0,33691.0,307938059.43566966,9140.06884437
1624320000000,2021-06-22 00:00:00,BTC/USD,31723.19669106,33368.0,29247.0,32572.0,875231079.4597585,26870.65821748
1624233600000,2021-06-21 00:00:00,BTC/USD,35653.0,35832.0,31368.0,31726.38731597,744057146.6600641,23452.31240008
1624147200000,2021-06-20 00:00:00,BTC/USD,35569.32875053,36226.37661535,33411.0,35631.0,603261267.6099107,16930.79811428
1624060800000,2021-06-19 00:00:00,BTC/USD,35846.0,36447.0,34819.0,35570.0,411407162.8140132,11566.12771476
1623974400000,2021-06-18 00:00:00,BTC/USD,38074.0,38184.09866908,35137.0,35845.0,409389286.97600114,11421.09881367
1623888000000,2021-06-17 00:00:00,BTC/USD,38345.0,39519.0,37387.0,38073.0,134718245.82947493,3538.41950541
1623801600000,2021-06-16 00:00:00,BTC/USD,40143.0,40460.0,38121.0,38346.0,260495205.91800553,6793.28237412
1623715200000,2021-06-15 00:00:00,BTC/USD,40509.0,41273.0,39445.88757188,40137.0,312217749.879272,7778.80135235
1623628800000,2021-06-14 00:00:00,BTC/USD,38998.89297611,40980.0,38732.0,40509.0,394195905.71072835,9731.06977982
1623542400000,2021-06-13 00:00:00,BTC/USD,35563.58742345,39374.0,34800.0,38998.89297611,350548518.04582584,8988.67868533
1623456000000,2021-06-12 00:00:00,BTC/USD,37338.0,37461.34593121,34630.0,35564.0,262336285.7514845,7376.45612843
1623369600000,2021-06-11 00:00:00,BTC/USD,36680.0,37650.0,35929.0,37338.0,239638059.63747132,6418.07433814
1623283200000,2021-06-10 00:00:00,BTC/USD,37369.0,38337.0,35816.0,36663.0,350758563.1255177,9567.09934063
1623196800000,2021-06-09 00:00:00,BTC/USD,33416.0,37499.0,32469.0,37368.0,1007950330.3746881,26973.62262831
1623110400000,2021-06-08 00:00:00,BTC/USD,33572.0,34052.0,31075.0,33402.0,431712912.6466659,12924.76236892
1623024000000,2021-06-07 00:00:00,BTC/USD,35781.0,36784.0,33338.0,33572.0,334662054.26485527,9968.48725917
1622937600000,2021-06-06 00:00:00,BTC/USD,35542.0,36475.0,35218.0,35780.0,232981836.6362288,6511.51024696
1622851200000,2021-06-05 00:00:00,BTC/USD,36844.0,37924.0,34822.56648447,35535.0,234088827.94747874,6587.55671725
1622764800000,2021-06-04 00:00:00,BTC/USD,39225.5146501,39275.0,35586.0,36844.0,218507185.17921802,5930.6043095
1622678400000,2021-06-03 00:00:00,BTC/USD,37582.37086374,39482.0,37179.0,39226.0,225738828.24572662,5754.82660087
1622592000000,2021-06-02 00:00:00,BTC/USD,36673.0,38222.0,35933.0,37577.0,149231914.6582686,3971.3631918
1622505600000,2021-06-01 00:00:00,BTC/USD,37279.80893714,37888.0,35659.0,36673.0,193825965.89449638,5285.24979943
1622419200000,2021-05-31 00:00:00,BTC/USD,35609.0,37533.0,34160.0,37280.0,222772753.5550288,5975.66399021
1622332800000,2021-05-30 00:00:00,BTC/USD,34587.39808387,36419.0,33367.0,35614.0,214511362.6611355,6023.23138825
1622246400000,2021-05-29 00:00:00,BTC/USD,35660.87052767,37381.0,33617.0,34574.0,268442774.8740125,7764.29614375
1622160000000,2021-05-28 00:00:00,BTC/USD,38537.03617907,38889.0,34721.0,35661.0,364435569.89133006,10219.44336646
1622073600000,2021-05-27 00:00:00,BTC/USD,39303.0,40500.0,37221.0,38537.0,214013388.79483908,5553.45223538
1621987200000,2021-05-26 00:00:00,BTC/USD,38374.0,40884.0,37851.57741397,39301.0,338383535.2970385,8610.0489885
1621900800000,2021-05-25 00:00:00,BTC/USD,38851.0,39829.42639126,36455.0,38396.84796617,298232109.22033405,7767.09873381
1621814400000,2021-05-24 00:00:00,BTC/USD,34747.0,39966.0,34500.0,38845.0,587729115.1685696,15130.10979968
1621728000000,2021-05-23 00:00:00,BTC/USD,37575.0,38384.0,31230.0,34747.0,903202496.8617573,25993.68281756
1621641600000,2021-05-22 00:00:00,BTC/USD,37382.8588411,38956.0,35372.0,37557.0,509305365.50920063,13560.86390045
1621555200000,2021-05-21 00:00:00,BTC/USD,40590.0,42298.12038263,33552.0,37391.38484175,871746738.5953801,23314.10677312
1621468800000,2021-05-20 00:00:00,BTC/USD,36733.7221572,42300.0,34985.0,40561.45427722,1038769545.474666,25609.77075366
1621382400000,2021-05-19 00:00:00,BTC/USD,42898.48904022,43600.0,29563.0,36733.0,2491338721.602182,67822.90369973
1621296000000,2021-05-18 00:00:00,BTC/USD,43540.0,45800.0,42316.0,42900.0,459984729.098037,10722.25475753
1621209600000,2021-05-17 00:00:00,BTC/USD,46587.61320955,46796.0,42128.0,43534.0,1642284137.5032647,37724.17277308
1621123200000,2021-05-16 00:00:00,BTC/USD,46844.0,49870.0,44021.0,46597.0,888545755.1666024,19068.73307652
1621036800000,2021-05-15 00:00:00,BTC/USD,49923.30794743,50737.0,46644.0,46844.0,444485398.36156064,9488.63031256
1620950400000,2021-05-14 00:00:00,BTC/USD,49749.0,51512.0,48877.0,49924.0,301933643.3691421,6047.86562313
1620864000000,2021-05-13 00:00:00,BTC/USD,49580.54694147,51333.0,46601.04807999,49750.64971553,1052949509.272393,21164.53785615
1620777600000,2021-05-12 00:00:00,BTC/USD,56717.0,58000.0,48611.0,49614.0,742922181.8283224,14974.04325046
1620691200000,2021-05-11 00:00:00,BTC/USD,55831.0,56870.0,54138.73738416,56721.504604,436123689.35802865,7688.85967329
1620604800000,2021-05-10 00:00:00,BTC/USD,58286.86932662,59589.77113765,53844.0,55829.62510011,753116633.3447453,13489.55204328
1620518400000,2021-05-09 00:00:00,BTC/USD,58892.0,59236.51695169,56255.0,58276.0,494158905.5056742,8479.62978766
1620432000000,2021-05-08 00:00:00,BTC/USD,57342.0,59450.0,56939.0,58897.0,448143802.7599005,7608.94107951
1620345600000,2021-05-07 00:00:00,BTC/USD,56451.0,58635.0,55300.0,57349.0,397683498.91317767,6934.44521985
1620259200000,2021-05-06 00:00:00,BTC/USD,57486.600444,58343.0,55282.0,56450.0,589263535.21311,10438.6808718
1620172800000,2021-05-05 00:00:00,BTC/USD,53251.0,57898.0,52960.0,57487.0,440632223.6907535,7664.90204204
1620086400000,2021-05-04 00:00:00,BTC/USD,57141.0,57166.0,53067.0,53251.0,535957374.97452044,10064.7382204
1620000000000,2021-05-03 00:00:00,BTC/USD,56601.0,58945.0,56511.0,57147.0,435833391.6879285,7626.53143101
1619913600000,2021-05-02 00:00:00,BTC/USD,57774.0,57900.0,56050.0,56605.0,237549605.0048964,4196.61876168
1619827200000,2021-05-01 00:00:00,BTC/USD,57632.0,58326.0,57000.0,57774.0,249433660.50565276,4317.40333897
1619740800000,2021-04-30 00:00:00,BTC/USD,53566.0,57794.0,53068.0,57630.0,453141192.4157058,7862.93930966
1619654400000,2021-04-29 00:00:00,BTC/USD,54860.0,55222.0,52377.0,53566.0,379148685.36032885,7078.15938021
1619568000000,2021-04-28 00:00:00,BTC/USD,55039.0,56432.0,53917.0,54859.0,316165573.3161011,5763.23982056
1619481600000,2021-04-27 00:00:00,BTC/USD,54094.0,55437.0,53304.0,55044.0,398338567.11354417,7236.73001805
1619395200000,2021-04-26 00:00:00,BTC/USD,49129.093002,54387.0,48831.0,54102.0,595712916.7656952,11010.92227211
1619308800000,2021-04-25 00:00:00,BTC/USD,50149.0,50671.0,47112.0,49129.0,471595374.4327399,9599.12423279
1619222400000,2021-04-24 00:00:00,BTC/USD,51138.0,51201.0,48852.0,50161.0,299974988.92204833,5980.24339471
1619136000000,2021-04-23 00:00:00,BTC/USD,51741.0,52131.0,47560.0,51138.0,882146443.3551143,17250.31177119
1619049600000,2021-04-22 00:00:00,BTC/USD,53779.81497994,55500.0,50575.0,51735.13722852,656368496.2390275,12687.09297783
1618963200000,2021-04-21 00:00:00,BTC/USD,56471.151714,56790.0,53609.0,53780.0,382244974.63378537,7107.56739743
1618876800000,2021-04-20 00:00:00,BTC/USD,55619.0,57099.0,53337.0,56471.151714,473916857.48592484,8392.19394508
1618790400000,2021-04-19 00:00:00,BTC/USD,56171.0,57500.0,54256.0,55630.0,476680134.28238523,8568.76027831
1618704000000,2021-04-18 00:00:00,BTC/USD,59945.0,60279.0,50500.0,56172.0,1478738657.644082,26325.19151257
1618617600000,2021-04-17 00:00:00,BTC/USD,61321.0,62450.0,59662.0,59927.0,420714515.6074975,7020.45014113
1618531200000,2021-04-16 00:00:00,BTC/USD,63208.0,63520.0,60005.0,61322.0,707579815.2321239,11538.75958436
1618444800000,2021-04-15 00:00:00,BTC/USD,62909.0,63845.0,62000.0,63196.0,417968786.4600419,6613.84876353
1618358400000,2021-04-14 00:00:00,BTC/USD,63519.0,64829.0,61306.0,62914.0,687494760.615005,10927.53219657
1618272000000,2021-04-13 00:00:00,BTC/USD,59887.0,63555.0,59859.0,63537.0,715801692.4659835,11265.90321334
1618185600000,2021-04-12 00:00:00,BTC/USD,60033.0,61338.0,59492.0,59874.0,329182773.1386023,5497.92519522
1618099200000,2021-04-11 00:00:00,BTC/USD,59817.0737853,60722.0,59308.0,60032.0,278943610.51113987,4646.58199812
1618012800000,2021-04-10 00:00:00,BTC/USD,58134.090643,61243.0,57900.0,59812.0,585831174.7814616,9794.54247946
1617926400000,2021-04-09 00:00:00,BTC/USD,58110.0,58880.0,57713.0,58134.0,217973066.56221378,3749.49369667
1617840000000,2021-04-08 00:00:00,BTC/USD,55962.0,58155.0,55714.0,58110.0,260465732.21227652,4482.28759615
1617753600000,2021-04-07 00:00:00,BTC/USD,57994.0,58639.0,55555.0,55962.0,495191795.433516,8848.715118
1617667200000,2021-04-06 00:00:00,BTC/USD,59145.0,59499.0,57401.0,57991.0,325718615.23751056,5616.70975216
1617580800000,2021-04-05 00:00:00,BTC/USD,58241.0,59250.0,56850.0,59145.0,330930469.17838603,5595.23998949
1617494400000,2021-04-04 00:00:00,BTC/USD,57029.0,58480.0,56500.0,58240.23918672,289568081.7319298,4971.95900593
1617408000000,2021-04-03 00:00:00,BTC/USD,58958.19519,59841.0,56872.0,57020.0,378278490.579643,6634.13697965
1617321600000,2021-04-02 00:00:00,BTC/USD,58731.0,60190.0,58327.9868938,58959.0,362777545.3846495,6153.04780245
1617235200000,2021-04-01 00:00:00,BTC/USD,58792.502598,59483.0,57955.0,58724.0,255447591.70188493,4349.96920683
1617148800000,2021-03-31 00:00:00,BTC/USD,58837.0,59899.0,56826.0,58796.0,477367807.51153505,8119.05244424
1617062400000,2021-03-30 00:00:00,BTC/USD,57675.0,59523.0,57135.0,58840.0,463332259.7858944,7874.44357216
1616976000000,2021-03-29 00:00:00,BTC/USD,55783.0,58492.0,54831.0,57675.0,583561976.9676863,10118.10970035
1616889600000,2021-03-28 00:00:00,BTC/USD,55881.0,56609.0,54800.0,55780.0,234980641.49147,4212.6325115
1616803200000,2021-03-27 00:00:00,BTC/USD,54982.0,56655.0,54010.0,55886.0,289311504.20037764,5176.81537774
1616716800000,2021-03-26 00:00:00,BTC/USD,51357.31075738,55000.0,51300.0,54993.0,424186238.8001758,7713.45878203
1616630400000,2021-03-25 00:00:00,BTC/USD,52329.0,53116.0,50350.0,51358.0,595248809.5863032,11590.186720400001
1616544000000,2021-03-24 00:00:00,BTC/USD,54347.0,57212.0,51522.0,52328.0,737084979.0537263,14085.86185319
1616457600000,2021-03-23 00:00:00,BTC/USD,54070.0,55822.3340788,52812.0,54336.79982848,356990086.7881566,6569.9505292
1616371200000,2021-03-22 00:00:00,BTC/USD,57341.0,58525.0,53700.0,54070.0,471912900.97995067,8727.81396301
1616284800000,2021-03-21 00:00:00,BTC/USD,58064.0,58584.0,55357.0,57366.0,475697536.8099986,8292.32536363
1616198400000,2021-03-20 00:00:00,BTC/USD,58049.0,60000.0,57800.0,58079.0,393526233.6601863,6775.70608413
1616112000000,2021-03-19 00:00:00,BTC/USD,57642.0,59480.0,56277.0,58049.62797928,376454851.41656476,6485.05192059
1616025600000,2021-03-18 00:00:00,BTC/USD,58867.0,60190.0,57005.0,57640.0,417238008.46640444,7238.68855771
1615939200000,2021-03-17 00:00:00,BTC/USD,56923.0,59128.0,54001.0,58849.0,663187135.2813354,11269.30169215
1615852800000,2021-03-16 00:00:00,BTC/USD,55675.0,56925.0,53346.0,56924.0,597507781.2172958,10496.58810374
1615766400000,2021-03-15 00:00:00,BTC/USD,59001.0,60575.0,54566.0,55688.0,823329603.7857944,14784.6861763
1615680000000,2021-03-14 00:00:00,BTC/USD,61203.0,61699.0,59000.0,59000.0,394219504.24458003,6681.68651262
1615593600000,2021-03-13 00:00:00,BTC/USD,57293.0,61693.0,56130.0,61202.887014,838494313.2421693,13700.24118389
1615507200000,2021-03-12 00:00:00,BTC/USD,57876.0,58159.0,55183.0,57297.0,547894501.6767117,9562.35931509
1615420800000,2021-03-11 00:00:00,BTC/USD,55954.0,58266.0,54401.0,57877.0,501200423.848651,8659.751263
1615334400000,2021-03-10 00:00:00,BTC/USD,54955.30786704,57444.0,53155.0,55985.0,597851202.415356,10678.77471493
1615248000000,2021-03-09 00:00:00,BTC/USD,52399.0,54955.30786704,51993.0,54955.30786704,451234618.0042095,8210.93786056
1615161600000,2021-03-08 00:00:00,BTC/USD,51011.0,52444.0,49369.0,52399.0,322489866.8386159,6154.5042241
1615075200000,2021-03-07 00:00:00,BTC/USD,48895.0,51442.0,48895.0,51000.0,274194347.71461,5376.35975911
